order_id,customer_id,product_id,order_date,sales,high_value_order
CA-2018-139199,DK-12835,OFF-BI-10003982,2018-12-09,41.54,0
CA-2018-139199,DK-12835,OFF-PA-10001293,2018-12-09,12.96,0
US-2016-161466,ON-18715,OFF-AR-10000634,2016-09-24,6.848,0
CA-2018-164959,KN-16390,OFF-LA-10004272,2018-07-11,8.67,0
US-2016-105676,NM-18520,FUR-FU-10004270,2016-12-01,6.688,0
CA-2017-113138,NP-18685,OFF-AR-10003770,2017-11-19,17.28,0
CA-2017-113138,NP-18685,OFF-BI-10000320,2017-11-19,17.712,0
US-2018-104955,CG-12040,OFF-LA-10003121,2018-03-19,28.91,0
CA-2017-121958,CS-12505,OFF-SU-10000381,2017-11-13,52.136,0
CA-2018-121468,KD-16345,TEC-PH-10000376,2018-11-19,31.968,0
US-2017-108455,MK-18160,OFF-PA-10002262,2017-12-02,25.92,0
US-2017-108455,MK-18160,OFF-PA-10002464,2017-12-02,40.46,0
US-2017-108455,MK-18160,OFF-ST-10002214,2017-12-02,33.87,0
CA-2018-101210,DW-13540,OFF-AR-10003560,2018-08-25,9.728,0
CA-2018-101210,DW-13540,OFF-PA-10000130,2018-08-25,3.424,0
US-2017-108098,CP-12340,TEC-AC-10000865,2017-10-14,177.0,0
CA-2015-119032,MS-17770,OFF-FA-10003021,2015-11-27,3.76,0
CA-2016-140410,CM-12655,TEC-PH-10003580,2016-11-03,1212.848,1
CA-2016-140410,CM-12655,TEC-AC-10001109,2016-11-03,89.97,0
CA-2016-140410,CM-12655,FUR-FU-10003347,2016-11-03,42.6,0
CA-2015-136280,Co-12640,OFF-LA-10000452,2015-11-29,5.04,0
CA-2018-151911,DL-13495,OFF-EN-10002986,2018-04-30,62.96,0
CA-2018-166436,TS-21370,OFF-PA-10001838,2018-11-24,5.88,0
CA-2018-166436,TS-21370,FUR-CH-10000785,2018-11-24,977.292,1
CA-2018-139661,JW-15220,FUR-FU-10002885,2018-10-30,9.64,0
CA-2015-123925,RF-19840,OFF-AR-10002952,2015-12-17,40.05,0
CA-2018-152485,JD-15790,OFF-AR-10003759,2018-09-04,10.192,0
CA-2018-152485,JD-15790,OFF-ST-10004950,2018-09-04,16.784,0
CA-2018-152485,JD-15790,OFF-AR-10001940,2018-09-04,13.12,0
CA-2017-141586,NK-18490,OFF-BI-10003981,2017-10-17,18.16,0
CA-2018-130386,NG-18430,OFF-PA-10002749,2018-11-12,16.056,0
CA-2018-130386,NG-18430,OFF-PA-10003823,2018-11-12,223.056,0
CA-2018-130386,NG-18430,OFF-ST-10003716,2018-11-12,540.048,1
CA-2017-100468,AT-10435,TEC-PH-10001300,2017-11-24,33.52,0
CA-2017-100468,AT-10435,FUR-FU-10000010,2017-11-24,9.94,0
CA-2016-153388,PC-19000,OFF-AR-10001868,2016-08-01,6.72,0
CA-2016-153388,PC-19000,FUR-TA-10003715,2016-08-01,1004.976,1
CA-2018-154935,AR-10540,OFF-BI-10003708,2018-12-24,17.88,0
CA-2017-134208,CS-12505,TEC-MA-10004458,2017-09-17,396.0,0
CA-2018-108294,LS-16975,OFF-BI-10004965,2018-12-10,34.5,0
CA-2018-103611,JM-15535,FUR-FU-10004270,2018-09-12,8.36,0
CA-2018-100384,NH-18610,OFF-AR-10002135,2018-06-24,385.6,0
CA-2018-100384,NH-18610,OFF-AR-10003514,2018-06-24,35.82,0
CA-2018-112809,RA-19915,OFF-ST-10002276,2018-08-18,200.064,0
CA-2018-112809,RA-19915,OFF-BI-10001098,2018-08-18,21.38,0
CA-2018-112809,RA-19915,OFF-BI-10001636,2018-08-18,6.744,0
US-2018-160759,AI-10855,FUR-CH-10002961,2018-12-11,63.686,0
CA-2018-148446,MC-17845,FUR-TA-10004256,2018-12-10,1669.6,1
CA-2015-111059,TB-21400,OFF-BI-10004593,2015-02-03,83.84,0
CA-2015-111059,TB-21400,OFF-BI-10002827,2015-02-03,13.272,0
CA-2018-116204,VW-21775,OFF-BI-10001759,2018-02-11,21.336,0
CA-2018-109946,PL-18925,OFF-AR-10001419,2018-04-16,16.52,0
CA-2016-144806,GH-14425,FUR-FU-10002253,2016-12-06,206.112,0
CA-2016-144806,GH-14425,OFF-PA-10002586,2016-12-06,19.92,0
CA-2016-144806,GH-14425,OFF-PA-10003039,2016-12-06,198.272,0
CA-2016-144806,GH-14425,OFF-ST-10004804,2016-12-06,247.104,0
CA-2016-144806,GH-14425,OFF-AR-10004042,2016-12-06,86.304,0
CA-2017-122392,CJ-12010,OFF-AR-10002221,2017-07-22,4.16,0
CA-2017-122392,CJ-12010,FUR-FU-10002456,2017-07-22,11.648,0
CA-2016-148432,MC-18130,OFF-FA-10004968,2016-11-07,26.18,0
CA-2016-148432,MC-18130,OFF-PA-10001274,2016-11-07,7.3,0
CA-2016-103793,BV-11245,OFF-PA-10001125,2016-03-26,74.352,0
CA-2018-159884,JF-15490,OFF-ST-10000344,2018-08-31,10.744,0
CA-2018-159884,JF-15490,OFF-FA-10000585,2018-08-31,8.376,0
CA-2017-139885,EB-13840,OFF-ST-10003324,2017-12-04,212.88,0
CA-2018-124086,MP-18175,FUR-BO-10004015,2018-02-10,203.983,0
CA-2017-112389,JM-15655,OFF-ST-10000419,2017-10-29,40.74,0
CA-2017-112389,JM-15655,OFF-AP-10001626,2017-10-29,11.67,0
CA-2018-121888,CL-11890,TEC-PH-10000439,2018-09-15,39.99,0
CA-2018-121888,CL-11890,OFF-AR-10003478,2018-09-15,16.28,0
CA-2018-121888,CL-11890,FUR-BO-10002545,2018-09-15,782.94,1
CA-2018-121888,CL-11890,OFF-BI-10001765,2018-09-15,242.48,0
CA-2015-166884,CK-12205,FUR-FU-10003981,2015-03-11,8.32,0
CA-2015-166884,CK-12205,OFF-FA-10001561,2015-03-11,10.464,0
CA-2015-107181,DB-13270,OFF-BI-10004230,2015-02-04,82.896,0
CA-2015-107181,DB-13270,OFF-PA-10000350,2015-02-04,34.24,0
CA-2015-150245,PC-18745,FUR-BO-10002613,2015-12-31,1573.488,1
CA-2016-111395,VB-21745,OFF-PA-10000994,2016-11-23,335.52,0
CA-2016-111395,VB-21745,OFF-BI-10002867,2016-11-23,23.912,0
CA-2016-111395,VB-21745,OFF-ST-10001291,2016-11-23,27.056,0
CA-2015-134278,EP-13915,TEC-CO-10001046,2015-07-06,559.992,1
US-2018-124926,ME-17320,OFF-AP-10004868,2018-11-13,9.324,0
CA-2017-159345,IG-15085,OFF-PA-10000806,2017-06-17,111.96,0
CA-2015-130274,JS-15940,OFF-LA-10002195,2015-05-03,21.56,0
CA-2018-158386,BO-11425,OFF-BI-10003719,2018-10-16,124.75,0
CA-2016-111507,VW-21775,OFF-AR-10001315,2016-02-06,5.28,0
CA-2018-120761,AB-10150,TEC-AC-10000171,2018-09-04,91.96,0
CA-2017-109176,JW-16075,OFF-EN-10003134,2017-05-09,9.344,0
CA-2017-109176,JW-16075,OFF-AR-10001955,2017-05-09,79.36,0
CA-2016-112116,JE-15475,FUR-TA-10001039,2016-03-16,171.96,0
CA-2017-126809,EB-13750,OFF-BI-10003712,2017-04-09,35.352,0
CA-2015-105172,PK-18910,OFF-LA-10001641,2015-04-04,18.9,0
CA-2018-107293,CS-12400,OFF-AR-10003732,2018-09-05,2.78,0
US-2018-102890,SG-20470,FUR-TA-10000577,2018-06-30,1044.63,1
CA-2016-158554,CM-12190,OFF-PA-10004000,2016-11-09,11.352,0
CA-2015-116239,CL-12565,OFF-ST-10001370,2015-03-04,354.9,0
CA-2016-132101,JO-15550,TEC-PH-10004539,2016-03-19,453.576,0
CA-2016-129112,AW-10840,TEC-AC-10003038,2016-11-29,21.48,0
CA-2016-129112,AW-10840,OFF-BI-10000088,2016-11-29,8.784,0
US-2018-152002,DV-13465,OFF-PA-10000357,2018-06-11,122.97,0
CA-2018-165029,AH-10075,OFF-AR-10003504,2018-11-26,12.84,0
US-2015-157385,SC-20095,FUR-CH-10000863,2015-11-23,603.92,1
US-2015-157385,SC-20095,OFF-EN-10003160,2015-11-23,21.84,0
US-2015-157385,SC-20095,TEC-AC-10003280,2015-11-23,29.99,0
US-2015-157385,SC-20095,FUR-CH-10000595,2015-11-23,381.44,0
CA-2015-101602,MC-18100,TEC-PH-10000169,2015-12-15,40.68,0
CA-2015-101602,MC-18100,FUR-CH-10004675,2015-12-15,763.28,1
CA-2017-109057,TT-21460,OFF-ST-10002406,2017-04-22,23.952,0
CA-2017-154403,AP-10720,OFF-PA-10001526,2017-05-23,4.98,0
CA-2017-102456,DL-12865,OFF-AP-10004336,2017-02-27,170.88,0
CA-2016-131338,NP-18325,TEC-PH-10003012,2016-08-09,307.98,0
CA-2016-131338,NP-18325,FUR-TA-10002607,2016-08-09,382.806,0
CA-2016-131338,NP-18325,OFF-ST-10000642,2016-08-09,41.96,0
CA-2016-131338,NP-18325,OFF-BI-10000545,2016-08-09,1217.568,1
CA-2016-131338,NP-18325,FUR-FU-10002157,2016-08-09,47.04,0
CA-2016-131338,NP-18325,FUR-FU-10001706,2016-08-09,6.16,0
CA-2016-131338,NP-18325,TEC-PH-10000984,2016-08-09,979.95,1
CA-2016-131338,NP-18325,OFF-PA-10001357,2016-08-09,143.7,0
CA-2016-131338,NP-18325,OFF-FA-10000992,2016-08-09,10.65,0
CA-2016-131338,NP-18325,TEC-AC-10002600,2016-08-09,247.8,0
CA-2017-109911,VG-21805,OFF-AR-10001662,2017-05-12,10.96,0
US-2017-132423,MY-18295,OFF-AR-10001221,2017-04-15,33.488,0
US-2017-132423,MY-18295,OFF-FA-10002988,2017-04-15,8.04,0
CA-2016-122826,RD-19480,TEC-PH-10004830,2016-06-23,201.568,0
CA-2015-117317,JF-15490,OFF-PA-10004519,2015-10-19,13.44,0
CA-2016-118423,DP-13390,FUR-BO-10000362,2016-03-24,359.058,0
CA-2018-149181,MD-17350,FUR-CH-10004540,2018-05-08,47.992,0
CA-2018-132234,MY-17380,FUR-FU-10001290,2018-10-16,547.3,1
CA-2018-158876,AB-10150,OFF-PA-10000308,2018-11-19,16.896,0
CA-2018-158876,AB-10150,OFF-SU-10001165,2018-11-19,6.672,0
CA-2018-158876,AB-10150,OFF-AR-10003373,2018-11-19,99.136,0
CA-2018-158876,AB-10150,FUR-FU-10001967,2018-11-19,15.992,0
CA-2017-164672,GB-14530,FUR-FU-10001488,2017-05-08,211.96,0
US-2017-132857,CA-12775,OFF-AR-10003251,2017-12-11,6.672,0
CA-2018-116645,ME-17725,OFF-AR-10001044,2018-11-30,155.94,0
US-2017-115819,JO-15280,TEC-PH-10004700,2017-04-19,39.96,0
US-2017-115819,JO-15280,OFF-AR-10000823,2017-04-19,5.46,0
US-2017-115819,JO-15280,OFF-AR-10004456,2017-04-19,73.2,0
US-2017-115819,JO-15280,OFF-BI-10000050,2017-04-19,5.84,0
US-2017-115819,JO-15280,OFF-PA-10002377,2017-04-19,22.72,0
US-2017-115819,JO-15280,OFF-BI-10000591,2017-04-19,9.336,0
CA-2015-156349,ML-17395,FUR-BO-10000362,2015-05-26,290.666,0
CA-2015-156349,ML-17395,TEC-PH-10000441,2015-05-26,201.584,0
CA-2015-156349,ML-17395,TEC-PH-10002726,2015-05-26,83.984,0
CA-2018-138380,YS-21880,OFF-ST-10003306,2018-12-21,1000.02,1
US-2017-113509,PL-18925,TEC-AC-10004855,2017-03-15,83.976,0
CA-2016-130022,JK-16120,OFF-LA-10002787,2016-08-10,3.75,0
CA-2016-130022,JK-16120,OFF-LA-10002043,2016-08-10,41.4,0
CA-2016-130022,JK-16120,OFF-AR-10001915,2016-08-10,29.79,0
US-2017-118780,PN-18775,OFF-ST-10000352,2017-09-10,59.48,0
US-2017-118780,PN-18775,OFF-PA-10000575,2017-09-10,6.69,0
CA-2018-108560,JC-15385,FUR-FU-10002937,2018-07-08,198.46,0
CA-2018-108560,JC-15385,OFF-LA-10003930,2018-07-08,786.48,1
CA-2018-108560,JC-15385,OFF-BI-10001107,2018-07-08,23.168,0
CA-2018-108560,JC-15385,TEC-AC-10003063,2018-07-08,50.0,0
CA-2016-157084,JG-15160,TEC-PH-10002922,2016-12-19,675.96,1
CA-2016-157084,JG-15160,TEC-AC-10002049,2016-12-19,1265.85,1
CA-2016-164539,PO-19180,OFF-AP-10002457,2016-11-16,523.25,1
CA-2016-143119,MC-17275,FUR-CH-10001270,2016-09-24,517.5,1
CA-2018-101049,AS-10240,FUR-FU-10004415,2018-06-21,17.92,0
CA-2018-101049,AS-10240,OFF-BI-10001510,2018-06-21,41.256,0
CA-2017-106530,CL-12565,OFF-ST-10002011,2017-05-08,1006.056,1
CA-2017-106530,CL-12565,OFF-PA-10002986,2017-05-08,10.688,0
CA-2017-106530,CL-12565,OFF-PA-10004451,2017-05-08,10.368,0
CA-2017-106530,CL-12565,OFF-ST-10000649,2017-05-08,25.12,0
CA-2017-106530,CL-12565,TEC-AC-10001465,2017-05-08,58.112,0
CA-2015-168984,NW-18400,OFF-PA-10001166,2015-11-26,15.552,0
CA-2015-168984,NW-18400,OFF-ST-10001097,2015-11-26,669.08,1
CA-2015-168984,NW-18400,TEC-PH-10000038,2015-11-26,438.336,0
CA-2017-157266,TB-21280,OFF-PA-10002689,2017-05-26,19.44,0
CA-2017-157266,TB-21280,OFF-BI-10004728,2017-05-26,9.64,0
CA-2017-157266,TB-21280,OFF-PA-10004675,2017-05-26,12.7,0
CA-2017-157266,TB-21280,FUR-FU-10000629,2017-05-26,41.37,0
US-2015-134712,BS-11380,OFF-FA-10003112,2015-11-29,12.624,0
CA-2016-111829,FH-14365,OFF-ST-10000142,2016-03-19,1247.64,1
CA-2016-111829,FH-14365,TEC-CO-10001766,2016-03-19,3149.93,1
CA-2016-111829,FH-14365,OFF-PA-10004359,2016-03-19,209.7,0
CA-2016-105221,VM-21685,TEC-AC-10002323,2016-11-01,35.36,0
CA-2016-105221,VM-21685,OFF-FA-10001135,2016-11-01,3.168,0
CA-2016-120341,SF-20200,OFF-BI-10004224,2016-09-26,121.104,0
CA-2016-120341,SF-20200,TEC-PH-10003357,2016-09-26,45.894,0
CA-2015-135699,HH-15010,OFF-PA-10004475,2015-08-29,109.92,0
CA-2015-135699,HH-15010,OFF-PA-10003001,2015-08-29,13.36,0
US-2018-132444,CD-12280,OFF-ST-10003442,2018-11-18,169.68,0
US-2018-132444,CD-12280,TEC-AC-10003832,2018-11-18,132.52,0
US-2018-132444,CD-12280,OFF-FA-10000611,2018-11-18,2.96,0
US-2018-132444,CD-12280,OFF-BI-10001116,2018-11-18,8.448,0
US-2018-132444,CD-12280,OFF-ST-10000563,2018-11-18,95.94,0
CA-2015-127159,HL-15040,FUR-FU-10000010,2015-05-12,34.79,0
CA-2018-161809,TH-21100,TEC-PH-10004922,2018-01-20,160.776,0
CA-2018-127285,MM-18055,OFF-BI-10004330,2018-10-30,88.752,0
CA-2018-127285,MM-18055,OFF-BI-10002072,2018-10-30,13.904,0
CA-2018-144526,QJ-19255,TEC-PH-10002549,2018-04-30,677.58,1
CA-2018-144526,QJ-19255,OFF-BI-10002353,2018-04-30,13.896,0
CA-2017-128531,NS-18505,OFF-ST-10001325,2017-11-24,41.92,0
CA-2017-128531,NS-18505,TEC-AC-10002049,2017-11-24,297.576,0
CA-2017-128531,NS-18505,OFF-FA-10002676,2017-11-24,4.344,0
CA-2017-128531,NS-18505,TEC-AC-10003023,2017-11-24,94.992,0
CA-2017-128531,NS-18505,OFF-PA-10000167,2017-11-24,74.352,0
CA-2017-128531,NS-18505,OFF-AR-10003405,2017-11-24,14.04,0
US-2016-157154,MM-17920,FUR-TA-10001889,2016-01-10,1018.104,1
CA-2018-159457,RD-19480,TEC-PH-10002185,2018-10-19,16.68,0
CA-2017-107615,RB-19645,TEC-AC-10001013,2017-03-22,58.58,0
CA-2018-111647,RD-19585,TEC-PH-10002726,2018-07-03,167.968,0
CA-2016-150560,SW-20455,OFF-LA-10003930,2016-12-11,196.62,0
CA-2016-143077,SF-20965,FUR-FU-10003535,2016-09-17,21.936,0
CA-2016-143077,SF-20965,OFF-BI-10000088,2016-09-17,6.588,0
CA-2017-122728,EB-13930,OFF-ST-10000604,2017-05-18,104.28,0
CA-2017-122728,EB-13930,OFF-PA-10004040,2017-05-18,17.94,0
CA-2015-122882,SB-20290,OFF-ST-10002344,2015-09-07,64.784,0
CA-2015-122882,SB-20290,TEC-PH-10003589,2015-09-07,32.382,0
CA-2015-122882,SB-20290,FUR-FU-10000758,2015-09-07,42.368,0
CA-2015-122882,SB-20290,TEC-MA-10004679,2015-09-07,399.54,0
US-2017-101497,PS-18760,OFF-PA-10000176,2017-09-29,18.97,0
CA-2017-147585,CB-12535,FUR-FU-10002597,2017-11-07,14.82,0
CA-2018-149489,DK-12835,OFF-AP-10002495,2018-04-24,99.28,0
CA-2018-149489,DK-12835,OFF-BI-10002813,2018-04-24,1.188,0
CA-2018-149489,DK-12835,OFF-BI-10002414,2018-04-24,7.518,0
CA-2018-143798,AW-10840,OFF-PA-10000788,2018-12-10,10.368,0
CA-2018-143798,AW-10840,FUR-FU-10004306,2018-12-10,310.88,0
CA-2015-142839,TS-21610,FUR-TA-10001539,2015-08-16,853.092,1
CA-2018-129833,HF-14995,OFF-PA-10000575,2018-12-09,33.45,0
CA-2018-129833,HF-14995,OFF-BI-10004182,2018-12-09,10.4,0
US-2017-154361,HZ-14950,FUR-FU-10004020,2017-03-14,21.88,0
US-2017-158708,AB-10255,TEC-AC-10003133,2017-06-26,13.616,0
CA-2016-156335,PO-19195,TEC-AC-10002006,2016-09-25,63.96,0
CA-2016-156335,PO-19195,OFF-BI-10003314,2016-09-25,14.46,0
CA-2016-156335,PO-19195,TEC-PH-10002726,2016-09-25,104.98,0
CA-2016-148376,AG-10900,OFF-AP-10000240,2016-12-27,106.96,0
CA-2016-148376,AG-10900,OFF-LA-10002381,2016-12-27,21.56,0
CA-2015-135657,SC-20725,FUR-TA-10004086,2015-06-03,515.88,1
CA-2016-114069,ND-18370,OFF-BI-10000320,2016-07-13,11.808,0
CA-2016-114069,ND-18370,FUR-CH-10000595,2016-07-13,1931.04,1
CA-2016-114069,ND-18370,OFF-PA-10000349,2016-07-13,9.96,0
CA-2015-139857,CD-12790,OFF-FA-10001843,2015-02-02,12.35,0
CA-2017-106306,PG-18820,OFF-BI-10003676,2017-03-08,9.702,0
CA-2016-100545,IM-15070,OFF-BI-10003638,2016-11-22,11.61,0
CA-2018-123491,JK-15205,OFF-LA-10003077,2018-10-30,43.86,0
CA-2018-123491,JK-15205,TEC-PH-10003505,2018-10-30,148.48,0
CA-2018-123491,JK-15205,OFF-PA-10003424,2018-10-30,7.42,0
CA-2018-123491,JK-15205,FUR-CH-10003061,2018-10-30,71.992,0
CA-2018-123491,JK-15205,OFF-AR-10003514,2018-10-30,19.9,0
CA-2018-123491,JK-15205,OFF-AP-10002684,2018-10-30,1702.12,1
CA-2016-145401,JP-15520,OFF-PA-10004405,2016-01-30,14.304,0
US-2018-124968,MM-18055,FUR-TA-10004289,2018-09-08,765.625,1
CA-2018-104003,DC-13285,FUR-BO-10003965,2018-10-07,307.666,0
CA-2017-154788,JL-15835,OFF-BI-10003314,2017-04-30,7.712,0
CA-2017-169943,BN-11515,OFF-AP-10001563,2017-05-19,242.9,0
CA-2017-169943,BN-11515,OFF-ST-10004123,2017-05-19,454.9,0
CA-2017-169943,BN-11515,FUR-FU-10002088,2017-05-19,35.92,0
CA-2017-169943,BN-11515,FUR-FU-10000010,2017-05-19,39.76,0
CA-2017-169943,BN-11515,OFF-BI-10002824,2017-05-19,47.744,0
US-2016-123218,KD-16345,TEC-PH-10001061,2016-12-20,159.984,0
US-2016-123218,KD-16345,TEC-AC-10000736,2016-12-20,255.968,0
US-2016-123218,KD-16345,FUR-BO-10003966,2016-12-20,359.058,0
CA-2016-127453,JK-15370,OFF-AP-10000828,2016-12-19,434.352,0
CA-2016-127453,JK-15370,OFF-AP-10002906,2016-12-19,3.552,0
CA-2016-127453,JK-15370,OFF-AP-10003860,2016-12-19,88.832,0
US-2018-164056,FM-14215,FUR-TA-10001307,2018-04-29,1048.35,1
CA-2017-106894,CA-12265,TEC-AC-10003063,2017-02-07,100.0,0
CA-2017-106894,CA-12265,OFF-LA-10001045,2017-02-07,7.83,0
CA-2015-125136,KD-16495,OFF-PA-10001457,2015-09-28,96.256,0
CA-2015-125136,KD-16495,OFF-PA-10001804,2015-09-28,10.688,0
US-2017-131149,LH-17155,OFF-ST-10000689,2017-07-10,338.04,0
US-2017-131149,LH-17155,OFF-AR-10002135,2017-07-10,154.24,0
CA-2018-101483,AG-10675,OFF-AP-10002082,2018-07-29,34.848,0
CA-2018-101483,AG-10675,TEC-PH-10003442,2018-07-29,22.0,0
CA-2018-101483,AG-10675,OFF-AR-10002833,2018-07-29,4.368,0
CA-2016-130204,DB-13120,OFF-ST-10001325,2016-09-03,31.44,0
CA-2016-130204,DB-13120,TEC-AC-10003038,2016-09-03,17.9,0
CA-2016-130204,DB-13120,TEC-AC-10003590,2016-09-03,129.45,0
CA-2015-110527,ED-13885,OFF-LA-10000262,2015-08-09,20.88,0
CA-2018-152807,MC-18100,OFF-PA-10004355,2018-10-30,20.736,0
CA-2018-152807,MC-18100,FUR-FU-10004415,2018-10-30,7.168,0
CA-2018-152807,MC-18100,OFF-ST-10002486,2018-10-30,11.168,0
CA-2018-152807,MC-18100,TEC-AC-10001142,2018-10-30,442.4,0
CA-2015-133270,BM-11785,OFF-AR-10002656,2015-06-06,13.36,0
CA-2017-155670,EM-14065,OFF-BI-10000138,2017-08-13,11.232,0
CA-2017-155670,EM-14065,OFF-PA-10004947,2017-08-13,10.272,0
US-2015-157406,DA-13450,OFF-PA-10003543,2015-04-25,10.368,0
US-2015-157406,DA-13450,OFF-AR-10002221,2015-04-25,6.24,0
CA-2016-139094,MO-17800,FUR-TA-10004607,2016-11-22,206.962,0
CA-2018-168837,JW-15955,FUR-FU-10001918,2018-10-14,9.46,0
CA-2018-116715,VW-21775,OFF-ST-10004340,2018-12-02,559.62,1
CA-2018-116715,VW-21775,OFF-PA-10004475,2018-12-02,109.92,0
CA-2018-116715,VW-21775,OFF-PA-10003893,2018-12-02,8.56,0
CA-2016-135622,TT-21460,OFF-PA-10000100,2016-12-08,360.712,0
CA-2016-135622,TT-21460,TEC-PH-10001817,2016-12-08,1718.4,1
US-2016-107349,SL-20155,OFF-BI-10001765,2016-07-13,41.568,0
CA-2015-139017,RM-19375,TEC-AC-10001013,2015-05-11,46.864,0
CA-2015-141817,MB-18085,OFF-AR-10003478,2015-01-05,19.536,0
CA-2016-130785,AG-10900,FUR-BO-10000330,2016-09-05,411.332,0
CA-2016-130785,AG-10900,OFF-BI-10001900,2016-09-05,28.752,0
CA-2016-130785,AG-10900,FUR-BO-10003159,2016-09-05,293.199,0
CA-2017-110254,ML-17755,OFF-SU-10002573,2017-08-04,35.06,0
CA-2017-110254,ML-17755,OFF-LA-10004484,2017-08-04,4.13,0
CA-2017-110254,ML-17755,FUR-FU-10001591,2017-08-04,109.8,0
CA-2017-110254,ML-17755,OFF-LA-10002034,2017-08-04,9.82,0
US-2015-158057,CC-12685,OFF-BI-10004410,2015-03-22,7.644,0
US-2015-158057,CC-12685,OFF-BI-10002735,2015-03-22,51.465,0
CA-2018-146024,SC-20770,OFF-SU-10001935,2018-03-02,6.976,0
CA-2018-146024,SC-20770,OFF-BI-10003291,2018-03-02,12.222,0
CA-2017-129686,GG-14650,OFF-ST-10004337,2017-11-27,97.984,0
CA-2017-129686,GG-14650,TEC-AC-10001266,2017-11-27,62.4,0
CA-2015-118976,MY-18295,OFF-BI-10001628,2015-04-28,20.86,0
CA-2015-118976,MY-18295,OFF-ST-10000877,2015-04-28,497.61,0
CA-2015-118976,MY-18295,OFF-AR-10004752,2015-04-28,5.34,0
CA-2015-118976,MY-18295,OFF-LA-10000452,2015-04-28,3.15,0
CA-2016-105347,DP-13000,OFF-PA-10000675,2016-11-24,368.91,0
CA-2016-105347,DP-13000,OFF-AR-10003045,2016-11-24,14.7,0
CA-2017-124667,BD-11770,TEC-AC-10003447,2017-11-11,59.97,0
CA-2017-124667,BD-11770,OFF-ST-10002276,2017-11-11,83.36,0
CA-2016-111094,CB-12535,OFF-PA-10001609,2016-07-09,6.58,0
CA-2016-111094,CB-12535,OFF-BI-10001597,2016-07-09,122.94,0
CA-2018-166317,JE-15610,OFF-PA-10004475,2018-09-22,219.84,0
CA-2018-166317,JE-15610,TEC-AC-10004510,2018-09-22,98.16,0
CA-2018-166317,JE-15610,OFF-BI-10002976,2018-09-22,33.04,0
CA-2018-166317,JE-15610,TEC-PH-10001615,2018-09-22,86.97,0
CA-2016-154326,RP-19855,TEC-PH-10001819,2016-02-15,134.97,0
CA-2016-154326,RP-19855,TEC-PH-10000560,2016-02-15,699.98,1
CA-2016-154326,RP-19855,TEC-AC-10004568,2016-02-15,139.95,0
CA-2015-102008,RA-19915,OFF-PA-10004092,2015-09-30,48.94,0
CA-2015-120474,RP-19390,FUR-CH-10001854,2015-12-01,2807.84,1
CA-2015-120474,RP-19390,OFF-AR-10000475,2015-12-01,46.64,0
CA-2015-104773,TB-21175,OFF-ST-10000777,2015-12-08,60.416,0
CA-2017-140774,BE-11455,OFF-AR-10004022,2017-09-05,107.94,0
US-2018-139465,MR-17545,OFF-ST-10002352,2018-08-27,63.84,0
US-2018-139465,MR-17545,TEC-PH-10000455,2018-08-27,347.97,0
US-2018-139465,MR-17545,OFF-BI-10003910,2018-08-27,37.008,0
CA-2017-100965,RM-19375,FUR-FU-10003039,2017-07-07,215.65,0
CA-2017-121034,JF-15565,OFF-FA-10000585,2017-08-08,11.168,0
CA-2017-121034,JF-15565,OFF-PA-10001994,2017-08-08,53.952,0
CA-2017-149461,AS-10135,FUR-FU-10004270,2017-11-13,4.18,0
CA-2018-158379,JA-15970,OFF-BI-10002498,2018-09-22,5.607,0
CA-2018-158379,JA-15970,OFF-SU-10002881,2018-09-22,4663.736,1
CA-2018-158379,JA-15970,TEC-AC-10002926,2018-09-22,79.984,0
US-2017-116729,GK-14620,TEC-PH-10002200,2017-12-25,2575.944,1
US-2017-116729,GK-14620,OFF-PA-10002005,2017-12-25,45.36,0
US-2017-116729,GK-14620,TEC-AC-10001465,2017-12-25,254.24,0
CA-2017-164938,PB-19210,TEC-PH-10004897,2017-02-11,69.93,0
CA-2017-165484,HK-14890,FUR-FU-10001196,2017-10-23,16.156,0
CA-2017-165484,HK-14890,OFF-PA-10000595,2017-10-23,54.816,0
CA-2015-132612,FO-14305,FUR-TA-10004534,2015-06-09,1441.3,1
US-2018-161193,BT-11680,FUR-FU-10001861,2018-11-20,77.6,0
US-2018-161193,BT-11680,FUR-FU-10000206,2018-11-20,4.656,0
CA-2016-131597,SP-20620,FUR-TA-10002607,2016-09-14,170.136,0
CA-2016-164833,LL-16840,OFF-LA-10000443,2016-06-04,7.38,0
CA-2016-164833,LL-16840,OFF-AR-10004685,2016-06-04,9.26,0
CA-2016-125423,MC-17575,OFF-LA-10001771,2016-12-13,9.96,0
US-2015-130379,JL-15235,OFF-AP-10001394,2015-05-25,75.6,0
US-2015-130379,JL-15235,FUR-FU-10002553,2015-05-25,29.32,0
CA-2017-168956,EA-14035,OFF-AP-10004233,2017-02-16,92.064,0
CA-2017-168956,EA-14035,OFF-FA-10000304,2017-02-16,6.976,0
CA-2017-168956,EA-14035,FUR-CH-10004754,2017-02-16,62.958,0
CA-2017-168956,EA-14035,OFF-PA-10000809,2017-02-16,5.184,0
CA-2017-167507,SA-20830,OFF-BI-10003694,2017-12-22,31.32,0
CA-2017-167507,SA-20830,FUR-FU-10001935,2017-12-22,11.84,0
CA-2017-167507,SA-20830,FUR-FU-10002878,2017-12-22,22.784,0
CA-2017-109344,CH-12070,TEC-PH-10002624,2017-02-08,1127.976,1
